id,name,tail_high,tail_low,ear_high,ear_low,nose_high,nose_low,time_stamp,latitude,longitude,only_in_version_1
906,HUNTER,12,109,384,195,834,682,06/02/18 11:59 AM,17.9663837,97.1166102,906
907,JACKSON,59,65,292,415,791,834,07/02/18 11:59 AM,77.5077757,23.6970406,907
908,MADDIE,81,62,326,365,726,552,08/02/18 11:59 AM,18.0613356,20.6648389,908
909,OTIS,70,85,458,381,938,611,09/02/18 11:59 AM,28.2071543,99.7248059,909
910,RAVEN,36,50,184,375,781,943,10/02/18 11:59 AM,62.3393757,20.5869104,910
911,TEDDY,101,35,443,286,553,1006,11/02/18 11:59 AM,50.1435839,68.1696341,911
912,BO,48,106,233,507,827,862,12/02/18 11:59 AM,31.5657705,48.3509876,912
913,BUDDY,95,108,478,247,934,909,01/02/18 11:59 AM,56.9818293,6.8167942,913
914,MAX,15,30,470,133,727,673,02/02/18 11:59 AM,2.7073932,72.5247564,914
915,SADIE,64,48,328,249,873,962,06/02/18 11:59 AM,93.1206465,94.7646054,915
916,LUCY,24,39,379,186,787,790,04/02/18 11:59 AM,41.6445305,92.3614151,916
917,BAILEY,95,61,436,223,897,582,05/02/18 11:59 AM,39.4312494,50.3887215,917
918,DAISY,54,84,149,163,633,718,06/02/18 11:59 AM,66.1670761,41.1692823,918
919,LUNA,105,97,266,491,668,882,07/02/18 11:59 AM,41.0794263,51.5730056,919
920,CHARLIE,74,104,289,317,773,868,05/02/18 11:59 AM,12.0264179,81.9640965,920
921,MAGGIE,13,43,404,290,721,867,09/02/18 11:59 AM,60.5261425,23.4631648,921
922,MOLLY,82,41,160,451,845,695,10/02/18 11:59 AM,10.9477511,5.1517628,922
923,COOPER,93,84,439,357,850,702,10/02/18 11:59 AM,12.6588232,93.3811952,923
924,GINGER,16,9,427,417,581,886,12/02/18 11:59 AM,28.6819581,95.6117869,924
925,JACK,72,80,209,207,820,848,01/02/18 11:59 AM,62.0998346,43.4394495,925
926,WILLOW,53,73,432,488,677,963,02/02/18 11:59 AM,94.0552003,79.3674375,926
927,ABBY,21,39,260,309,833,606,03/02/18 11:59 AM,97.5821882,74.2320063,927
928,BEAR,81,85,273,479,899,860,04/02/18 11:59 AM,56.2965506,93.409957,928
929,LILY,100,42,413,175,620,672,05/02/18 11:59 AM,90.9426571,40.8640503,929
930,DUKE,25,25,149,504,816,655,06/02/18 11:59 AM,94.6749185,21.4788334,930
931,KODA,38,103,270,363,868,876,07/02/18 11:59 AM,19.3267354,11.8567819,931
932,ROCKY,34,100,178,187,854,820,08/02/18 11:59 AM,23.7984573,64.9914837,932
933,CHLOE,20,11,296,398,896,649,09/02/18 11:59 AM,82.998968,80.1796267,933
934,KENAI,74,94,330,436,540,954,10/02/18 11:59 AM,66.7113835,23.9661696,934
935,HARLEY,50,53,350,241,866,538,11/02/18 11:59 AM,34.7559975,43.3543752,935
936,DENALI,89,59,220,484,829,934,12/02/18 11:59 AM,72.0050444,73.4804468,936
937,TOBY,68,65,265,509,698,664,01/02/18 11:59 AM,70.3715349,49.7115156,937
938,JAKE,63,30,220,278,577,679,02/02/18 11:59 AM,31.7235975,42.1132199,938
939,LOKI,64,10,312,348,526,553,06/02/18 11:59 AM,63.4536725,25.1272407,939
940,RUBY,45,93,472,182,674,727,04/02/18 11:59 AM,62.0306886,52.4182601,940
941,ROXY,103,51,368,150,975,634,05/02/18 11:59 AM,47.6554314,68.7269405,941
942,LUCKY,94,89,456,395,780,987,06/02/18 11:59 AM,65.9147392,73.5828054,942
943,PENNY,26,42,161,167,827,607,07/02/18 11:59 AM,98.3575996,7.7881949,943
944,RILEY,106,19,172,304,872,955,05/02/18 11:59 AM,94.3432592,59.617781,944
945,SHADOW,92,74,436,205,571,743,09/02/18 11:59 AM,23.9439987,10.3873374,945
946,SOPHIE,85,54,421,440,614,550,10/02/18 11:59 AM,10.218931,1.7281571,946
947,LOLA,37,56,363,147,926,828,10/02/18 11:59 AM,34.689933,15.4137626,947
948,ROSIE,51,39,501,334,774,958,12/02/18 11:59 AM,91.4243414,1.0112663,948
949,PEPPER,95,103,216,367,851,613,01/02/18 11:59 AM,55.2726023,78.0241228,949
950,COCO,73,100,392,460,664,933,02/02/18 11:59 AM,10.5178916,45.8185003,950
951,GUS,20,62,447,176,714,662,03/02/18 11:59 AM,86.1019045,27.1012015,951
952,LADY,26,52,148,235,690,552,04/02/18 11:59 AM,52.4022393,86.7409653,952
953,BANDIT,33,69,492,367,935,848,05/02/18 11:59 AM,96.8307289,89.6247319,953
954,GRACIE,25,78,116,435,576,665,06/02/18 11:59 AM,76.1712792,77.0899067,954
955,JASPER,79,21,233,463,782,601,07/02/18 11:59 AM,69.6187688,75.0440792,955
956,PIPER,46,69,509,489,725,734,08/02/18 11:59 AM,78.7610629,74.7988828,956
957,STELLA,79,40,313,407,966,543,09/02/18 11:59 AM,7.8286765,67.6835684,957
958,YUKON,69,22,209,303,996,798,10/02/18 11:59 AM,83.5768276,99.6864796,958
959,ZOEY,42,102,295,170,665,789,11/02/18 11:59 AM,56.6698332,94.6719443,959
960,ANNIE,93,102,121,113,625,538,12/02/18 11:59 AM,88.7353207,74.458619,960
961,BUSTER,49,68,255,244,922,663,01/02/18 11:59 AM,54.4060209,0.3739215,961
962,SAM,57,52,467,406,838,545,02/02/18 11:59 AM,9.4069398,54.2794776,962
963,MARLEY,54,71,422,378,612,815,06/02/18 11:59 AM,91.7194763,81.5246257,963
964,SCOUT,15,22,287,501,545,826,04/02/18 11:59 AM,67.4972116,6.0357434,964
965,BENTLEY,27,27,215,240,900,868,05/02/18 11:59 AM,53.5588397,78.9494047,965
966,DIESEL,36,99,474,435,730,580,06/02/18 11:59 AM,80.8727156,86.1645406,966
967,KONA,14,83,149,270,1004,946,07/02/18 11:59 AM,36.2856661,54.6483348,967
968,RUGER,100,10,436,190,611,893,05/02/18 11:59 AM,46.0366304,4.601214,968
969,THOR,36,82,423,322,621,662,09/02/18 11:59 AM,62.9132898,99.0796327,969
970,ZEUS,35,69,393,138,637,862,10/02/18 11:59 AM,72.5219581,27.6839563,970
971,ATHENA,68,97,132,256,761,802,10/02/18 11:59 AM,63.2946902,24.3371863,971
972,ELLIE,45,96,309,127,718,714,12/02/18 11:59 AM,43.9803585,20.6547008,972
973,FINN,98,21,460,485,572,864,01/02/18 11:59 AM,98.1324685,15.842634,973
974,LILLY,103,28,119,353,838,862,02/02/18 11:59 AM,77.1259627,40.8026769,974
975,MILO,12,46,391,255,748,609,03/02/18 11:59 AM,1.3738904,44.4860076,975
976,TITAN,94,84,408,443,862,717,04/02/18 11:59 AM,82.4860596,95.5002531,976
977,BLUE,23,100,232,387,1003,744,05/02/18 11:59 AM,4.9733755,2.9335631,977
978,DAKOTA,90,23,232,180,660,732,06/02/18 11:59 AM,74.125282,19.7821885,978
979,KISKA,56,32,439,135,921,951,07/02/18 11:59 AM,98.0581583,88.2595367,979
980,LEO,76,94,315,309,1007,753,08/02/18 11:59 AM,78.6160085,37.8342181,980
981,MINNIE,71,100,223,109,524,901,09/02/18 11:59 AM,48.7676685,4.6958527,981
982,MURPHY,66,82,230,246,703,549,10/02/18 11:59 AM,11.5852253,14.5654089,982
983,OSCAR,21,78,236,477,673,729,11/02/18 11:59 AM,42.3565482,15.0944989,983
984,SASHA,32,95,116,339,994,558,12/02/18 11:59 AM,97.226848,97.0994989,984
985,TUCKER,93,47,291,348,627,670,01/02/18 11:59 AM,24.679,85.8470391,985
986,KODIAK,18,101,279,333,598,635,02/02/18 11:59 AM,46.7687209,87.9101804,986
987,LOUIE,57,68,282,500,771,800,06/02/18 11:59 AM,1.5755243,46.9265078,987
988,NALA,99,62,436,214,563,797,04/02/18 11:59 AM,9.2534182,79.5229375,988
989,OLIVER,11,34,459,353,806,748,05/02/18 11:59 AM,92.3155549,87.1920257,989
990,RANGER,75,38,481,165,866,640,06/02/18 11:59 AM,67.4969032,10.7797857,990
991,slim,36,28,110,205,838,824,07/02/18 11:59 AM,38.5913704,82.5313053,991
992,spike,105,42,258,375,837,515,05/02/18 11:59 AM,68.4584814,16.9520391,992
993,mamacat,85,87,376,192,968,967,09/02/18 11:59 AM,75.2660917,75.2212612,993
994,babycat,73,93,349,272,630,730,10/02/18 11:59 AM,15.0669667,39.9656537,994
995,miko,31,15,151,132,879,830,10/02/18 11:59 AM,10.298582,86.6811311,995
996,WINSTON,60,67,285,169,862,589,12/02/18 11:59 AM,12.9543325,64.981604,996
997,ZOE,38,74,148,220,792,959,01/02/18 11:59 AM,46.6907124,1.4089079,997
998,ANGEL,82,73,315,382,892,722,02/02/18 11:59 AM,67.5182026,30.3674027,998
999,BAXTER,38,73,285,268,986,776,03/02/18 11:59 AM,76.4207063,32.1939922,999
