id,name,tail_high,tail_low,ear_high,ear_low,nose_high,nose_low,time_stamp,latitude,longitude,only_in_version_2
906,HUNTER,20,44,655,974,697,230,06/02/18 11:59 AM,93.5435663,5.1808875,a
907,JACKSON,54,60,479,65,87,300,07/02/18 11:59 AM,68.9701415,54.4465725,a
908,MADDIE,68,80,448,834,612,578,08/02/18 11:59 AM,46.2031331,43.9258345,a
909,OTIS,37,70,439,525,714,936,09/02/18 11:59 AM,94.220675,83.9242682,a
910,RAVEN,39,82,995,751,473,957,10/02/18 11:59 AM,87.5818051,95.8041321,a
911,TEDDY,89,43,386,882,998,871,11/02/18 11:59 AM,98.685784,80.0916606,a
912,BO,36,58,777,254,910,658,12/02/18 11:59 AM,7.4399473,50.1817741,a
913,BUDDY,0,60,621,427,491,218,01/02/18 11:59 AM,41.6441332,27.3015925,a
914,MAX,6,73,392,36,116,854,02/02/18 11:59 AM,23.0910359,6.5602865,a
915,SADIE,31,44,108,547,133,707,06/02/18 11:59 AM,76.5859485,47.2801231,a
916,LUCY,36,1,853,882,881,375,04/02/18 11:59 AM,23.7119814,76.1646603,a
917,BAILEY,81,43,799,435,167,196,05/02/18 11:59 AM,48.4938297,51.5316168,a
918,DAISY,53,90,89,957,444,268,06/02/18 11:59 AM,52.6348289,85.7755783,a
919,LUNA,51,90,823,636,393,114,07/02/18 11:59 AM,12.0181986,74.3071369,a
920,CHARLIE,25,2,774,858,998,800,05/02/18 11:59 AM,90.1873728,87.1936602,a
921,MAGGIE,80,55,65,484,190,264,09/02/18 11:59 AM,54.0429999,22.0025825,a
922,MOLLY,7,65,861,291,442,14,10/02/18 11:59 AM,50.5878794,78.6037681,a
923,COOPER,56,89,401,971,990,458,10/02/18 11:59 AM,17.4656388,41.8375374,a
924,GINGER,18,10,499,675,441,529,12/02/18 11:59 AM,34.2247684,34.5017004,a
925,JACK,62,40,17,200,874,623,01/02/18 11:59 AM,36.6995315,74.3742848,a
926,WILLOW,2,0,948,241,262,403,02/02/18 11:59 AM,25.2333571,12.9542566,a
927,ABBY,60,96,575,546,151,931,03/02/18 11:59 AM,22.1328928,5.9107115,a
928,BEAR,78,73,380,567,601,928,04/02/18 11:59 AM,20.1953446,67.6435722,a
929,LILY,16,76,442,162,27,794,05/02/18 11:59 AM,10.1367396,16.6430662,a
930,DUKE,19,34,105,265,213,950,06/02/18 11:59 AM,3.5839838,1.4420188,a
931,KODA,46,9,164,478,650,531,07/02/18 11:59 AM,57.9597844,84.9259217,a
932,ROCKY,88,52,809,274,254,351,08/02/18 11:59 AM,16.7647672,54.4234184,a
933,CHLOE,84,51,391,500,799,665,09/02/18 11:59 AM,97.9247251,42.4024994,a
934,KENAI,58,71,261,122,567,914,10/02/18 11:59 AM,34.0448004,79.1974696,a
935,HARLEY,79,70,146,310,900,515,11/02/18 11:59 AM,44.0306953,82.7348068,a
936,DENALI,77,26,690,23,648,997,12/02/18 11:59 AM,0.2062283,49.5283537,a
937,TOBY,53,41,127,74,882,711,01/02/18 11:59 AM,41.3980809,62.6295545,a
938,JAKE,78,79,208,813,428,192,02/02/18 11:59 AM,32.9134536,60.5648216,a
939,LOKI,62,87,111,25,517,156,06/02/18 11:59 AM,98.1771891,21.6579113,a
940,RUBY,3,39,365,966,156,637,04/02/18 11:59 AM,22.3893351,60.2142026,a
941,ROXY,63,87,6,836,991,733,05/02/18 11:59 AM,92.2895017,39.7998858,a
942,LUCKY,73,16,977,274,805,854,06/02/18 11:59 AM,21.6706934,69.7465459,a
943,PENNY,91,94,7,919,202,538,07/02/18 11:59 AM,81.0670155,19.2713314,a
944,RILEY,78,94,740,106,737,161,05/02/18 11:59 AM,68.4510656,87.1068667,a
945,SHADOW,97,75,298,466,504,787,09/02/18 11:59 AM,13.0389565,37.4043027,a
946,SOPHIE,84,13,737,576,704,665,10/02/18 11:59 AM,31.6938045,40.0995445,a
947,LOLA,18,65,100,46,331,68,10/02/18 11:59 AM,64.3126031,1.3581004,a
948,ROSIE,56,68,138,235,994,976,12/02/18 11:59 AM,24.5051282,83.1181797,a
949,PEPPER,87,54,794,765,451,775,01/02/18 11:59 AM,1.1553139,77.2265395,a
950,COCO,11,16,850,777,190,603,02/02/18 11:59 AM,64.0374608,18.5716829,a
951,GUS,51,72,516,990,451,93,03/02/18 11:59 AM,22.3449104,42.5964983,a
952,LADY,100,49,63,528,983,714,04/02/18 11:59 AM,10.1134725,26.4560148,a
953,BANDIT,90,72,773,255,736,760,05/02/18 11:59 AM,5.5062022,9.8441187,a
954,GRACIE,10,27,334,86,861,662,06/02/18 11:59 AM,33.8423696,79.9003623,a
955,JASPER,100,70,923,189,78,57,07/02/18 11:59 AM,43.1972651,33.5051296,a
956,PIPER,75,35,449,145,662,84,08/02/18 11:59 AM,59.3066141,64.505536,a
957,STELLA,63,66,776,65,455,635,09/02/18 11:59 AM,20.8989155,11.5757849,a
958,YUKON,69,14,102,149,197,388,10/02/18 11:59 AM,24.7917309,39.160293,a
959,ZOEY,99,8,784,925,210,84,11/02/18 11:59 AM,62.9159631,20.0593484,a
960,ANNIE,27,32,884,731,115,288,12/02/18 11:59 AM,33.9921232,99.1888989,a
961,BUSTER,68,75,242,214,721,787,01/02/18 11:59 AM,57.4822493,57.4128872,a
962,SAM,2,42,20,395,831,902,02/02/18 11:59 AM,94.7338393,95.8613788,a
963,MARLEY,68,98,311,333,2,895,06/02/18 11:59 AM,73.404267,99.4503524,a
964,SCOUT,97,8,836,176,745,590,04/02/18 11:59 AM,0.4201533,17.2636276,a
965,BENTLEY,28,60,969,648,45,519,05/02/18 11:59 AM,64.0932748,86.689328,a
966,DIESEL,30,18,698,591,927,173,06/02/18 11:59 AM,78.9517169,74.6983326,a
967,KONA,77,83,948,255,657,899,07/02/18 11:59 AM,10.2026136,67.9698077,a
968,RUGER,8,50,420,490,443,140,05/02/18 11:59 AM,36.5237136,90.8343045,a
969,THOR,52,45,969,655,729,201,09/02/18 11:59 AM,85.62962,59.2191238,a
970,ZEUS,69,28,433,311,734,807,10/02/18 11:59 AM,11.1906051,85.5231283,a
971,ATHENA,99,74,104,542,436,57,10/02/18 11:59 AM,31.2121493,38.0717439,a
972,ELLIE,58,74,883,230,760,921,12/02/18 11:59 AM,10.1147591,5.2096591,a
973,FINN,74,48,813,530,493,54,01/02/18 11:59 AM,99.6014875,42.1805507,a
974,LILLY,78,60,118,863,426,787,02/02/18 11:59 AM,68.9627017,20.7084065,a
975,MILO,47,92,269,218,405,145,03/02/18 11:59 AM,43.06697,18.6298351,a
976,TITAN,31,53,691,874,218,99,04/02/18 11:59 AM,95.1037078,98.6113807,a
977,BLUE,59,15,482,866,609,936,05/02/18 11:59 AM,37.1875949,5.3348507,a
978,DAKOTA,61,73,776,623,31,809,06/02/18 11:59 AM,32.4690403,67.6555171,a
979,KISKA,19,8,116,694,440,951,07/02/18 11:59 AM,81.0943359,50.2337921,a
980,LEO,12,24,262,976,395,296,08/02/18 11:59 AM,49.2955285,67.9106343,a
981,MINNIE,89,25,352,315,192,3,09/02/18 11:59 AM,34.8953454,70.9023842,a
982,MURPHY,53,10,137,831,340,149,10/02/18 11:59 AM,89.2328234,65.2453199,a
983,OSCAR,99,97,413,93,746,162,11/02/18 11:59 AM,19.8789842,78.7840541,a
984,SASHA,34,13,292,374,84,659,12/02/18 11:59 AM,37.1736392,35.6795263,a
985,TUCKER,93,86,95,855,287,566,01/02/18 11:59 AM,86.1035747,66.8585326,a
986,KODIAK,51,57,154,814,752,447,02/02/18 11:59 AM,16.6813361,78.959735,a
987,LOUIE,71,86,826,307,724,938,06/02/18 11:59 AM,44.4667295,76.60599,a
988,NALA,71,56,578,623,810,120,04/02/18 11:59 AM,52.0215637,21.3643159,a
989,OLIVER,88,0,632,899,603,280,05/02/18 11:59 AM,85.0029863,66.0913707,a
990,RANGER,33,43,605,891,284,698,06/02/18 11:59 AM,48.7620131,56.9747839,a
991,slim,82,68,513,18,929,467,07/02/18 11:59 AM,44.0588567,34.4455097,a
992,spike,77,35,388,78,322,202,05/02/18 11:59 AM,94.7078772,77.2342643,a
993,mamacat,23,20,463,771,570,964,09/02/18 11:59 AM,27.4948525,83.4121767,a
994,babycat,18,31,380,458,574,33,10/02/18 11:59 AM,3.2302059,98.3469668,a
995,miko,84,73,573,575,280,571,10/02/18 11:59 AM,60.1070854,56.2405486,a
996,WINSTON,47,84,981,471,261,383,12/02/18 11:59 AM,99.1023938,93.330748,a
997,ZOE,22,31,299,313,88,527,01/02/18 11:59 AM,96.2948587,49.4190886,a
998,ANGEL,21,19,265,805,55,244,02/02/18 11:59 AM,47.0872398,16.647155,a
999,BAXTER,74,77,932,263,177,496,03/02/18 11:59 AM,46.8448097,0.5800973,a
